PERMNO,date,TICKER,COMNAM,PRC,vwretd
12490,2/28/1986,IBM,INTERNATIONAL BUSINESS MACHS COR,150.875,0.0725
12490,3/31/1986,IBM,INTERNATIONAL BUSINESS MACHS COR,151.5,0.053885
12490,4/30/1986,IBM,INTERNATIONAL BUSINESS MACHS COR,156.25,-0.007903
12490,5/30/1986,IBM,INTERNATIONAL BUSINESS MACHS COR,152.375,0.050844
12490,6/30/1986,IBM,INTERNATIONAL BUSINESS MACHS COR,146.5,0.014246
12490,7/31/1986,IBM,INTERNATIONAL BUSINESS MACHS COR,132.5,-0.0597
12490,8/29/1986,IBM,INTERNATIONAL BUSINESS MACHS COR,138.75,0.066181
12490,9/30/1986,IBM,INTERNATIONAL BUSINESS MACHS COR,134.5,-0.079021
12490,10/31/1986,IBM,INTERNATIONAL BUSINESS MACHS COR,123.625,0.049303
12490,11/28/1986,IBM,INTERNATIONAL BUSINESS MACHS COR,127.125,0.015093
12490,12/31/1986,IBM,INTERNATIONAL BUSINESS MACHS COR,120,-0.026388
12490,1/30/1987,IBM,INTERNATIONAL BUSINESS MACHS COR,128.75,0.128496
12490,2/27/1987,IBM,INTERNATIONAL BUSINESS MACHS COR,139.5,0.047918
12490,3/31/1987,IBM,INTERNATIONAL BUSINESS MACHS COR,150.125,0.023664
12490,4/30/1987,IBM,INTERNATIONAL BUSINESS MACHS COR,160.125,-0.017001
12490,5/29/1987,IBM,INTERNATIONAL BUSINESS MACHS COR,160,0.005125
12490,6/30/1987,IBM,INTERNATIONAL BUSINESS MACHS COR,162.5,0.043662
12490,7/31/1987,IBM,INTERNATIONAL BUSINESS MACHS COR,161,0.044248
12490,8/31/1987,IBM,INTERNATIONAL BUSINESS MACHS COR,168.375,0.037146
12490,9/30/1987,IBM,INTERNATIONAL BUSINESS MACHS COR,150.75,-0.020774
12490,10/30/1987,IBM,INTERNATIONAL BUSINESS MACHS COR,122.5,-0.225363
12490,11/30/1987,IBM,INTERNATIONAL BUSINESS MACHS COR,110.75,-0.072273
12490,12/31/1987,IBM,INTERNATIONAL BUSINESS MACHS COR,115.5,0.070327
12490,1/29/1988,IBM,INTERNATIONAL BUSINESS MACHS COR,112.375,0.04488
12490,2/29/1988,IBM,INTERNATIONAL BUSINESS MACHS COR,117.5,0.051695
12490,3/31/1988,IBM,INTERNATIONAL BUSINESS MACHS COR,107.625,-0.016598
12490,4/29/1988,IBM,INTERNATIONAL BUSINESS MACHS COR,113.375,0.010991
12490,5/31/1988,IBM,INTERNATIONAL BUSINESS MACHS COR,112.5,0.000448
12490,6/30/1988,IBM,INTERNATIONAL BUSINESS MACHS COR,127.375,0.051459
12490,7/29/1988,IBM,INTERNATIONAL BUSINESS MACHS COR,125.75,-0.007272
12490,8/31/1988,IBM,INTERNATIONAL BUSINESS MACHS COR,111.5,-0.028006
12490,9/30/1988,IBM,INTERNATIONAL BUSINESS MACHS COR,115.375,0.037202
12490,10/31/1988,IBM,INTERNATIONAL BUSINESS MACHS COR,122.625,0.017646
12490,11/30/1988,IBM,INTERNATIONAL BUSINESS MACHS COR,118.5,-0.016412
12490,12/30/1988,IBM,INTERNATIONAL BUSINESS MACHS COR,121.875,0.021075
12490,1/31/1989,IBM,INTERNATIONAL BUSINESS MACHS COR,130.625,0.066103
12490,2/28/1989,IBM,INTERNATIONAL BUSINESS MACHS COR,121.5,-0.016446
12490,3/31/1989,IBM,INTERNATIONAL BUSINESS MACHS COR,109.125,0.021465
12490,4/28/1989,IBM,INTERNATIONAL BUSINESS MACHS COR,114,0.048204
12490,5/31/1989,IBM,INTERNATIONAL BUSINESS MACHS COR,109.625,0.039338
12490,6/30/1989,IBM,INTERNATIONAL BUSINESS MACHS COR,111.875,-0.004866
12490,7/31/1989,IBM,INTERNATIONAL BUSINESS MACHS COR,115,0.077131
12490,8/31/1989,IBM,INTERNATIONAL BUSINESS MACHS COR,117.125,0.022127
12490,9/29/1989,IBM,INTERNATIONAL BUSINESS MACHS COR,109.25,-0.001474
12490,10/31/1989,IBM,INTERNATIONAL BUSINESS MACHS COR,100.25,-0.029285
12490,11/30/1989,IBM,INTERNATIONAL BUSINESS MACHS COR,97.625,0.017814
12490,12/29/1989,IBM,INTERNATIONAL BUSINESS MACHS COR,94.125,0.018295
12490,1/31/1990,IBM,INTERNATIONAL BUSINESS MACHS COR,98.625,-0.070115
12490,2/28/1990,IBM,INTERNATIONAL BUSINESS MACHS COR,103.875,0.014901
12490,3/30/1990,IBM,INTERNATIONAL BUSINESS MACHS COR,106.125,0.02414
12490,4/30/1990,IBM,INTERNATIONAL BUSINESS MACHS COR,109,-0.028286
12490,5/31/1990,IBM,INTERNATIONAL BUSINESS MACHS COR,120,0.088934
12490,6/29/1990,IBM,INTERNATIONAL BUSINESS MACHS COR,117.5,-0.004196
12490,7/31/1990,IBM,INTERNATIONAL BUSINESS MACHS COR,111.5,-0.009403
12490,8/31/1990,IBM,INTERNATIONAL BUSINESS MACHS COR,101.875,-0.091905
12490,9/28/1990,IBM,INTERNATIONAL BUSINESS MACHS COR,106.375,-0.053843
12490,10/31/1990,IBM,INTERNATIONAL BUSINESS MACHS COR,105.375,-0.012504
12490,11/30/1990,IBM,INTERNATIONAL BUSINESS MACHS COR,113.625,0.065744
12490,12/31/1990,IBM,INTERNATIONAL BUSINESS MACHS COR,113,0.029513
12490,1/31/1991,IBM,INTERNATIONAL BUSINESS MACHS COR,126.75,0.049078
12490,2/28/1991,IBM,INTERNATIONAL BUSINESS MACHS COR,128.75,0.075847
12490,3/28/1991,IBM,INTERNATIONAL BUSINESS MACHS COR,113.875,0.028923
12490,4/30/1991,IBM,INTERNATIONAL BUSINESS MACHS COR,103,0.003315
12490,5/31/1991,IBM,INTERNATIONAL BUSINESS MACHS COR,106.125,0.040733
12490,6/28/1991,IBM,INTERNATIONAL BUSINESS MACHS COR,97.125,-0.044029
12490,7/31/1991,IBM,INTERNATIONAL BUSINESS MACHS COR,101.25,0.046795
12490,8/30/1991,IBM,INTERNATIONAL BUSINESS MACHS COR,96.875,0.026817
12490,9/30/1991,IBM,INTERNATIONAL BUSINESS MACHS COR,103.625,-0.010975
12490,10/31/1991,IBM,INTERNATIONAL BUSINESS MACHS COR,98.25,0.017815
12490,11/29/1991,IBM,INTERNATIONAL BUSINESS MACHS COR,92.5,-0.037275
12490,12/31/1991,IBM,INTERNATIONAL BUSINESS MACHS COR,89,0.106778
12490,1/31/1992,IBM,INTERNATIONAL BUSINESS MACHS COR,90,-0.001182
12490,2/28/1992,IBM,INTERNATIONAL BUSINESS MACHS COR,86.875,0.013354
12490,3/31/1992,IBM,INTERNATIONAL BUSINESS MACHS COR,83.5,-0.0237
12490,4/30/1992,IBM,INTERNATIONAL BUSINESS MACHS COR,90.75,0.013419
12490,5/29/1992,IBM,INTERNATIONAL BUSINESS MACHS COR,90.75,0.006439
12490,6/30/1992,IBM,INTERNATIONAL BUSINESS MACHS COR,97.875,-0.019271
12490,7/31/1992,IBM,INTERNATIONAL BUSINESS MACHS COR,94.75,0.0399
12490,8/31/1992,IBM,INTERNATIONAL BUSINESS MACHS COR,86.625,-0.02082
12490,9/30/1992,IBM,INTERNATIONAL BUSINESS MACHS COR,80.75,0.012447
12490,10/30/1992,IBM,INTERNATIONAL BUSINESS MACHS COR,66.875,0.010986
12490,11/30/1992,IBM,INTERNATIONAL BUSINESS MACHS COR,68.25,0.040193
12490,12/31/1992,IBM,INTERNATIONAL BUSINESS MACHS COR,50.375,0.017768
12490,1/29/1993,IBM,INTERNATIONAL BUSINESS MACHS COR,51.5,0.012644
12490,2/26/1993,IBM,INTERNATIONAL BUSINESS MACHS COR,54.375,0.005402
12490,3/31/1993,IBM,INTERNATIONAL BUSINESS MACHS COR,50.875,0.025116
12490,4/30/1993,IBM,INTERNATIONAL BUSINESS MACHS COR,48.625,-0.0254
12490,5/28/1993,IBM,INTERNATIONAL BUSINESS MACHS COR,52.75,0.029599
12490,6/30/1993,IBM,INTERNATIONAL BUSINESS MACHS COR,49.375,0.00544
12490,7/30/1993,IBM,INTERNATIONAL BUSINESS MACHS COR,44.5,-0.000792
12490,8/31/1993,IBM,INTERNATIONAL BUSINESS MACHS COR,45.75,0.039479
12490,9/30/1993,IBM,INTERNATIONAL BUSINESS MACHS COR,42,0.000641
12490,10/29/1993,IBM,INTERNATIONAL BUSINESS MACHS COR,46,0.018064
12490,11/30/1993,IBM,INTERNATIONAL BUSINESS MACHS COR,53.875,-0.017606
12490,12/31/1993,IBM,INTERNATIONAL BUSINESS MACHS COR,56.5,0.019515
12490,1/31/1994,IBM,INTERNATIONAL BUSINESS MACHS COR,56.5,0.031466
12490,2/28/1994,IBM,INTERNATIONAL BUSINESS MACHS COR,52.875,-0.024226
12490,3/31/1994,IBM,INTERNATIONAL BUSINESS MACHS COR,54.625,-0.045795
12490,4/29/1994,IBM,INTERNATIONAL BUSINESS MACHS COR,57.5,0.009478
12490,5/31/1994,IBM,INTERNATIONAL BUSINESS MACHS COR,63,0.00936
12490,6/30/1994,IBM,INTERNATIONAL BUSINESS MACHS COR,58.75,-0.027909
12490,7/29/1994,IBM,INTERNATIONAL BUSINESS MACHS COR,61.875,0.030628
12490,8/31/1994,IBM,INTERNATIONAL BUSINESS MACHS COR,68.5,0.042597
12490,9/30/1994,IBM,INTERNATIONAL BUSINESS MACHS COR,69.625,-0.018363
12490,10/31/1994,IBM,INTERNATIONAL BUSINESS MACHS COR,74.5,0.01452
12490,11/30/1994,IBM,INTERNATIONAL BUSINESS MACHS COR,70.75,-0.037219
12490,12/30/1994,IBM,INTERNATIONAL BUSINESS MACHS COR,73.5,0.012609
12490,1/31/1995,IBM,INTERNATIONAL BUSINESS MACHS COR,72.125,0.020399
12490,2/28/1995,IBM,INTERNATIONAL BUSINESS MACHS COR,75.25,0.039615
12490,3/31/1995,IBM,INTERNATIONAL BUSINESS MACHS COR,82.125,0.027041
12490,4/28/1995,IBM,INTERNATIONAL BUSINESS MACHS COR,94.625,0.025048
12490,5/31/1995,IBM,INTERNATIONAL BUSINESS MACHS COR,93,0.034007
12490,6/30/1995,IBM,INTERNATIONAL BUSINESS MACHS COR,96,0.031169
12490,7/31/1995,IBM,INTERNATIONAL BUSINESS MACHS COR,108.875,0.040779
12490,8/31/1995,IBM,INTERNATIONAL BUSINESS MACHS COR,103.375,0.009298
12490,9/29/1995,IBM,INTERNATIONAL BUSINESS MACHS COR,94.5,0.036365
12490,10/31/1995,IBM,INTERNATIONAL BUSINESS MACHS COR,97.25,-0.011314
12490,11/30/1995,IBM,INTERNATIONAL BUSINESS MACHS COR,96.625,0.042804
12490,12/29/1995,IBM,INTERNATIONAL BUSINESS MACHS COR,91.375,0.015183
12490,1/31/1996,IBM,INTERNATIONAL BUSINESS MACHS COR,108.5,0.028138
12490,2/29/1996,IBM,INTERNATIONAL BUSINESS MACHS COR,122.625,0.01631
12490,3/29/1996,IBM,INTERNATIONAL BUSINESS MACHS COR,111.25,0.010925
12490,4/30/1996,IBM,INTERNATIONAL BUSINESS MACHS COR,107.75,0.025508
12490,5/31/1996,IBM,INTERNATIONAL BUSINESS MACHS COR,106.75,0.026802
12490,6/28/1996,IBM,INTERNATIONAL BUSINESS MACHS COR,99,-0.008302
12490,7/31/1996,IBM,INTERNATIONAL BUSINESS MACHS COR,107.5,-0.053814
12490,8/30/1996,IBM,INTERNATIONAL BUSINESS MACHS COR,114.375,0.032448
12490,9/30/1996,IBM,INTERNATIONAL BUSINESS MACHS COR,124.5,0.053035
12490,10/31/1996,IBM,INTERNATIONAL BUSINESS MACHS COR,129,0.013729
12490,11/29/1996,IBM,INTERNATIONAL BUSINESS MACHS COR,159.375,0.065577
12490,12/31/1996,IBM,INTERNATIONAL BUSINESS MACHS COR,151.5,-0.011397
12490,1/31/1997,IBM,INTERNATIONAL BUSINESS MACHS COR,156.875,0.053473
12490,2/28/1997,IBM,INTERNATIONAL BUSINESS MACHS COR,143.75,-0.001122
12490,3/31/1997,IBM,INTERNATIONAL BUSINESS MACHS COR,137.25,-0.044868
12490,4/30/1997,IBM,INTERNATIONAL BUSINESS MACHS COR,160.5,0.042373
12490,5/30/1997,IBM,INTERNATIONAL BUSINESS MACHS COR,86.5,0.071624
12490,6/30/1997,IBM,INTERNATIONAL BUSINESS MACHS COR,90.25,0.044095
12490,7/31/1997,IBM,INTERNATIONAL BUSINESS MACHS COR,105.75,0.076514
12490,8/29/1997,IBM,INTERNATIONAL BUSINESS MACHS COR,101.375,-0.036291
12490,9/30/1997,IBM,INTERNATIONAL BUSINESS MACHS COR,106,0.058499
12490,10/31/1997,IBM,INTERNATIONAL BUSINESS MACHS COR,98.5,-0.034436
12490,11/28/1997,IBM,INTERNATIONAL BUSINESS MACHS COR,109.5,0.030404
12490,12/31/1997,IBM,INTERNATIONAL BUSINESS MACHS COR,104.625,0.017817
12490,1/30/1998,IBM,INTERNATIONAL BUSINESS MACHS COR,98.75,0.004502
12490,2/27/1998,IBM,INTERNATIONAL BUSINESS MACHS COR,104.4375,0.073303
12490,3/31/1998,IBM,INTERNATIONAL BUSINESS MACHS COR,103.875,0.051301
12490,4/30/1998,IBM,INTERNATIONAL BUSINESS MACHS COR,115.875,0.010904
12490,5/29/1998,IBM,INTERNATIONAL BUSINESS MACHS COR,117.5,-0.025748
12490,6/30/1998,IBM,INTERNATIONAL BUSINESS MACHS COR,114.8125,0.031944
12490,7/31/1998,IBM,INTERNATIONAL BUSINESS MACHS COR,132.5,-0.023367
12490,8/31/1998,IBM,INTERNATIONAL BUSINESS MACHS COR,112.625,-0.157844
12490,9/30/1998,IBM,INTERNATIONAL BUSINESS MACHS COR,128.5,0.063827
12490,10/30/1998,IBM,INTERNATIONAL BUSINESS MACHS COR,148.5,0.074393
12490,11/30/1998,IBM,INTERNATIONAL BUSINESS MACHS COR,165.125,0.062023
12490,12/31/1998,IBM,INTERNATIONAL BUSINESS MACHS COR,184.375,0.063051
12490,1/29/1999,IBM,INTERNATIONAL BUSINESS MACHS COR,183.25,0.038456
12490,2/26/1999,IBM,INTERNATIONAL BUSINESS MACHS COR,169.75,-0.038085
12490,3/31/1999,IBM,INTERNATIONAL BUSINESS MACHS COR,177.25,0.037932
12490,4/30/1999,IBM,INTERNATIONAL BUSINESS MACHS COR,209.1875,0.049105
12490,5/28/1999,IBM,INTERNATIONAL BUSINESS MACHS COR,116,-0.020707
12490,6/30/1999,IBM,INTERNATIONAL BUSINESS MACHS COR,129.25,0.050821
12490,7/30/1999,IBM,INTERNATIONAL BUSINESS MACHS COR,125.6875,-0.030716
12490,8/31/1999,IBM,INTERNATIONAL BUSINESS MACHS COR,124.5625,-0.009984
12490,9/30/1999,IBM,INTERNATIONAL BUSINESS MACHS COR,121,-0.022845
12490,10/29/1999,IBM,INTERNATIONAL BUSINESS MACHS COR,98.25,0.06215
12490,11/30/1999,IBM,INTERNATIONAL BUSINESS MACHS COR,103.0625,0.036824
12490,12/31/1999,IBM,INTERNATIONAL BUSINESS MACHS COR,107.875,0.083754
12490,1/31/2000,IBM,INTERNATIONAL BUSINESS MACHS COR,112.25,-0.039607
12490,2/29/2000,IBM,INTERNATIONAL BUSINESS MACHS COR,102.75,0.031782
12490,3/31/2000,IBM,INTERNATIONAL BUSINESS MACHS COR,118,0.053499
12490,4/28/2000,IBM,INTERNATIONAL BUSINESS MACHS COR,111.5,-0.059527
12490,5/31/2000,IBM,INTERNATIONAL BUSINESS MACHS COR,107.375,-0.03887
12490,6/30/2000,IBM,INTERNATIONAL BUSINESS MACHS COR,109.5625,0.051603
12490,7/31/2000,IBM,INTERNATIONAL BUSINESS MACHS COR,112.4375,-0.017712
12490,8/31/2000,IBM,INTERNATIONAL BUSINESS MACHS COR,132,0.075006
12490,9/29/2000,IBM,INTERNATIONAL BUSINESS MACHS COR,112.5,-0.051141
12490,10/31/2000,IBM,INTERNATIONAL BUSINESS MACHS COR,98.5,-0.02449
12490,11/30/2000,IBM,INTERNATIONAL BUSINESS MACHS COR,93.5,-0.102372
12490,12/29/2000,IBM,INTERNATIONAL BUSINESS MACHS COR,85,0.020422
12490,1/31/2001,IBM,INTERNATIONAL BUSINESS MACHS COR,112,0.039601
12490,2/28/2001,IBM,INTERNATIONAL BUSINESS MACHS COR,99.9,-0.099103
12490,3/30/2001,IBM,INTERNATIONAL BUSINESS MACHS COR,96.18,-0.070392
12490,4/30/2001,IBM,INTERNATIONAL BUSINESS MACHS COR,115.14,0.083829
12490,5/31/2001,IBM,INTERNATIONAL BUSINESS MACHS COR,111.8,0.010455
12490,6/29/2001,IBM,INTERNATIONAL BUSINESS MACHS COR,113,-0.017553
12490,7/31/2001,IBM,INTERNATIONAL BUSINESS MACHS COR,105.21,-0.018298
12490,8/31/2001,IBM,INTERNATIONAL BUSINESS MACHS COR,99.95,-0.058981
12490,9/28/2001,IBM,INTERNATIONAL BUSINESS MACHS COR,91.72,-0.091485
12490,10/31/2001,IBM,INTERNATIONAL BUSINESS MACHS COR,108.07,0.027836
12490,11/30/2001,IBM,INTERNATIONAL BUSINESS MACHS COR,115.59,0.078777
12490,12/31/2001,IBM,INTERNATIONAL BUSINESS MACHS COR,120.96,0.017853
12490,1/31/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,107.89,-0.015975
12490,2/28/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,98.12,-0.021696
12490,3/28/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,104,0.044678
12490,4/30/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,83.76,-0.049618
12490,5/31/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,80.45,-0.010521
12490,6/28/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,72,-0.070251
12490,7/31/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,70.4,-0.081149
12490,8/30/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,75.38,0.007976
12490,9/30/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,58.31,-0.09992
12490,10/31/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,78.94,0.074919
12490,11/29/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,86.92,0.061263
12490,12/31/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,77.5,-0.053315
12490,1/31/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,78.2,-0.0234
12490,2/28/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,77.95,-0.015391
12490,3/31/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,78.43,0.010318
12490,4/30/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,84.9,0.08275
12490,5/30/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,88.04,0.063436
12490,6/30/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,82.5,0.01632
12490,7/31/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,81.25,0.023098
12490,8/29/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,82.01,0.024996
12490,9/30/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,88.33,-0.009116
12490,10/31/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,89.48,0.060316
12490,11/28/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,90.54,0.016593
12490,12/31/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,92.68,0.045505
12490,1/30/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,99.23,0.023037
12490,2/27/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,96.5,0.015479
12490,3/31/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,91.84,-0.010667
12490,4/30/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,88.17,-0.024214
12490,5/28/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,88.59,0.014058
12490,6/30/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,88.15,0.021601
12490,7/30/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,87.07,-0.03767
12490,8/31/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,84.69,0.002728
12490,9/30/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,85.74,0.020543
12490,10/29/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,89.75,0.017806
12490,11/30/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,94.24,0.048208
12490,12/31/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,98.58,0.035177
12490,1/31/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,93.42,-0.026551
12490,2/28/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,92.58,0.022676
12490,3/31/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,91.38,-0.016948
12490,4/29/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,76.38,-0.025185
12490,5/31/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,75.55,0.037954
12490,6/30/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,74.2,0.011526
12490,7/29/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,83.46,0.043335
12490,8/31/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,80.62,-0.005944
12490,9/30/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,80.22,0.010607
12490,10/31/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,81.88,-0.020873
12490,11/30/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,88.9,0.040322
12490,12/30/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,82.2,0.003457
12490,1/31/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,81.3,0.040041
12490,2/28/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,80.24,-0.001639
12490,3/31/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,82.47,0.019042
12490,4/28/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,82.34,0.012963
12490,5/31/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,79.9,-0.031041
12490,6/30/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,76.82,-0.000388
12490,7/31/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,77.41,-0.001874
12490,8/31/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,80.97,0.025048
12490,9/29/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,81.94,0.019424
12490,10/31/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,92.33,0.037133
12490,11/30/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,91.92,0.023702
12490,12/29/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,97.15,0.010855
12490,1/31/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,99.15,0.019397
12490,2/28/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,92.94,-0.013988
12490,3/30/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,94.26,0.01295
12490,4/30/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,102.21,0.039815
12490,5/31/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,106.6,0.038932
12490,6/29/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,105.25,-0.014765
12490,7/31/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,110.65,-0.03176
12490,8/31/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,116.69,0.01163
12490,9/28/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,117.8,0.040842
12490,10/31/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,116.12,0.025796
12490,11/30/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,105.18,-0.049327
12490,12/31/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,108.1,-0.004423
12490,1/31/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,107.11,-0.062138
12490,2/29/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,113.86,-0.021663
12490,3/31/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,115.14,-0.010421
12490,4/30/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,120.7,0.05106
12490,5/30/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,129.42999,0.023808
12490,6/30/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,118.53,-0.078426
12490,7/31/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,127.98,-0.013341
12490,8/29/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,121.73,0.010566
12490,9/30/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,116.96,-0.09798
12490,10/31/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,92.97,-0.184648
12490,11/28/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,81.6,-0.084615
12490,12/31/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,84.16,0.022154
12490,1/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,91.65,-0.077315
12490,2/27/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,92.03,-0.100271
12490,3/31/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,96.89,0.086748
12490,4/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,103.21,0.109352
12490,5/29/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,106.28,0.067774
12490,6/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,104.42,-0.003099
12490,7/31/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.93,0.081752
12490,8/31/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,118.05,0.031469
12490,9/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,119.61,0.045216
12490,10/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,120.61,-0.027971
12490,11/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,126.35,0.057117
12490,12/31/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,130.89999,0.02843
12490,1/29/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,122.39,-0.037098
12490,2/26/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.16,0.034786
12490,3/31/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.25,0.063626
12490,4/30/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129,0.020063
12490,5/28/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,125.26,-0.079163
12490,6/30/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,123.48,-0.050745
12490,7/30/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.39999,0.070309
12490,8/31/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,123.13,-0.042844
12490,9/30/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,134.14,0.091547
12490,10/29/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,143.60001,0.038512
12490,11/30/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,141.46001,0.005125
12490,12/31/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,146.75999,0.067205
12490,1/31/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,162,0.019137
12490,2/28/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,161.88,0.038175
12490,3/31/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,163.07001,0.003353
12490,4/29/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,170.58,0.028667
12490,5/31/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,168.92999,-0.0149
12490,6/30/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,171.55,-0.018388
12490,7/29/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,181.85001,-0.022524
12490,8/31/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,171.91,-0.057498
12490,9/30/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,174.87,-0.084862
